sample_index,true_label,true_class,predicted_label,predicted_class,correct
776,0,galaxy,0,galaxy,True
777,0,galaxy,0,galaxy,True
778,0,galaxy,0,galaxy,True
779,0,galaxy,0,galaxy,True
780,0,galaxy,0,galaxy,True
781,0,galaxy,0,galaxy,True
782,0,galaxy,0,galaxy,True
783,0,galaxy,0,galaxy,True
784,0,galaxy,0,galaxy,True
785,0,galaxy,0,galaxy,True
786,0,galaxy,0,galaxy,True
787,0,galaxy,0,galaxy,True
788,0,galaxy,0,galaxy,True
789,0,galaxy,2,star,False
790,0,galaxy,0,galaxy,True
791,0,galaxy,0,galaxy,True
792,0,galaxy,0,galaxy,True
793,0,galaxy,0,galaxy,True
794,0,galaxy,0,galaxy,True
795,0,galaxy,0,galaxy,True
796,0,galaxy,0,galaxy,True
797,0,galaxy,0,galaxy,True
798,0,galaxy,0,galaxy,True
799,0,galaxy,0,galaxy,True
800,0,galaxy,0,galaxy,True
801,0,galaxy,0,galaxy,True
802,0,galaxy,0,galaxy,True
803,0,galaxy,0,galaxy,True
804,0,galaxy,0,galaxy,True
805,0,galaxy,0,galaxy,True
806,0,galaxy,0,galaxy,True
807,0,galaxy,0,galaxy,True
808,0,galaxy,0,galaxy,True
809,0,galaxy,0,galaxy,True
810,0,galaxy,0,galaxy,True
811,0,galaxy,0,galaxy,True
812,1,quasar,1,quasar,True
813,1,quasar,1,quasar,True
814,1,quasar,2,star,False
815,1,quasar,1,quasar,True
816,1,quasar,1,quasar,True
817,1,quasar,1,quasar,True
818,1,quasar,1,quasar,True
819,1,quasar,1,quasar,True
820,1,quasar,1,quasar,True
821,1,quasar,1,quasar,True
822,1,quasar,1,quasar,True
823,1,quasar,1,quasar,True
824,1,quasar,1,quasar,True
825,1,quasar,1,quasar,True
826,1,quasar,1,quasar,True
827,1,quasar,1,quasar,True
828,1,quasar,0,galaxy,False
829,1,quasar,1,quasar,True
830,1,quasar,1,quasar,True
831,1,quasar,1,quasar,True
832,1,quasar,0,galaxy,False
833,1,quasar,1,quasar,True
834,1,quasar,1,quasar,True
835,1,quasar,1,quasar,True
836,1,quasar,1,quasar,True
837,1,quasar,1,quasar,True
838,1,quasar,1,quasar,True
839,1,quasar,1,quasar,True
840,1,quasar,1,quasar,True
841,1,quasar,1,quasar,True
842,1,quasar,2,star,False
843,1,quasar,1,quasar,True
844,1,quasar,1,quasar,True
845,1,quasar,1,quasar,True
846,1,quasar,1,quasar,True
847,1,quasar,1,quasar,True
848,1,quasar,2,star,False
849,1,quasar,1,quasar,True
850,1,quasar,1,quasar,True
851,1,quasar,1,quasar,True
852,1,quasar,1,quasar,True
853,1,quasar,1,quasar,True
854,1,quasar,0,galaxy,False
855,1,quasar,1,quasar,True
856,1,quasar,1,quasar,True
857,1,quasar,1,quasar,True
858,1,quasar,1,quasar,True
859,1,quasar,1,quasar,True
860,1,quasar,1,quasar,True
861,1,quasar,1,quasar,True
862,1,quasar,1,quasar,True
863,1,quasar,1,quasar,True
864,1,quasar,1,quasar,True
865,1,quasar,1,quasar,True
866,1,quasar,0,galaxy,False
867,1,quasar,2,star,False
868,1,quasar,1,quasar,True
869,1,quasar,1,quasar,True
870,1,quasar,1,quasar,True
871,1,quasar,1,quasar,True
872,1,quasar,1,quasar,True
873,1,quasar,1,quasar,True
874,1,quasar,1,quasar,True
875,1,quasar,0,galaxy,False
876,1,quasar,1,quasar,True
877,1,quasar,0,galaxy,False
878,1,quasar,1,quasar,True
879,1,quasar,1,quasar,True
880,1,quasar,1,quasar,True
881,1,quasar,1,quasar,True
882,1,quasar,1,quasar,True
883,1,quasar,1,quasar,True
884,1,quasar,1,quasar,True
885,1,quasar,1,quasar,True
886,1,quasar,1,quasar,True
887,1,quasar,1,quasar,True
888,1,quasar,2,star,False
889,1,quasar,1,quasar,True
890,1,quasar,1,quasar,True
891,1,quasar,1,quasar,True
892,1,quasar,0,galaxy,False
893,1,quasar,1,quasar,True
894,1,quasar,0,galaxy,False
895,1,quasar,2,star,False
896,1,quasar,1,quasar,True
897,1,quasar,1,quasar,True
898,1,quasar,1,quasar,True
899,1,quasar,1,quasar,True
900,1,quasar,1,quasar,True
901,1,quasar,1,quasar,True
902,1,quasar,1,quasar,True
903,1,quasar,1,quasar,True
904,1,quasar,1,quasar,True
905,1,quasar,0,galaxy,False
906,1,quasar,0,galaxy,False
907,1,quasar,1,quasar,True
908,1,quasar,1,quasar,True
909,1,quasar,1,quasar,True
910,1,quasar,1,quasar,True
911,1,quasar,2,star,False
912,1,quasar,1,quasar,True
913,1,quasar,2,star,False
914,1,quasar,1,quasar,True
915,1,quasar,1,quasar,True
916,1,quasar,1,quasar,True
917,1,quasar,1,quasar,True
918,1,quasar,1,quasar,True
919,1,quasar,1,quasar,True
920,1,quasar,1,quasar,True
921,1,quasar,1,quasar,True
922,1,quasar,1,quasar,True
923,1,quasar,1,quasar,True
924,1,quasar,1,quasar,True
925,1,quasar,1,quasar,True
926,1,quasar,1,quasar,True
927,1,quasar,1,quasar,True
928,1,quasar,1,quasar,True
929,1,quasar,1,quasar,True
930,1,quasar,1,quasar,True
931,1,quasar,1,quasar,True
932,1,quasar,1,quasar,True
933,1,quasar,1,quasar,True
934,1,quasar,1,quasar,True
935,1,quasar,2,star,False
936,1,quasar,2,star,False
937,1,quasar,1,quasar,True
938,1,quasar,2,star,False
939,1,quasar,1,quasar,True
940,1,quasar,1,quasar,True
941,1,quasar,1,quasar,True
942,1,quasar,1,quasar,True
943,1,quasar,0,galaxy,False
944,1,quasar,0,galaxy,False
945,1,quasar,0,galaxy,False
946,1,quasar,1,quasar,True
947,1,quasar,0,galaxy,False
948,1,quasar,2,star,False
949,1,quasar,1,quasar,True
950,1,quasar,1,quasar,True
951,1,quasar,1,quasar,True
952,1,quasar,1,quasar,True
953,1,quasar,1,quasar,True
954,1,quasar,1,quasar,True
955,1,quasar,1,quasar,True
956,1,quasar,1,quasar,True
957,1,quasar,1,quasar,True
958,1,quasar,1,quasar,True
959,1,quasar,1,quasar,True
960,1,quasar,1,quasar,True
961,1,quasar,1,quasar,True
962,1,quasar,1,quasar,True
963,1,quasar,1,quasar,True
964,1,quasar,1,quasar,True
965,1,quasar,2,star,False
966,1,quasar,1,quasar,True
967,1,quasar,1,quasar,True
968,1,quasar,1,quasar,True
969,1,quasar,1,quasar,True
970,1,quasar,1,quasar,True
971,1,quasar,1,quasar,True
972,1,quasar,1,quasar,True
973,1,quasar,1,quasar,True
974,1,quasar,1,quasar,True
975,1,quasar,1,quasar,True
976,1,quasar,1,quasar,True
977,1,quasar,1,quasar,True
978,1,quasar,1,quasar,True
979,1,quasar,1,quasar,True
980,1,quasar,1,quasar,True
981,1,quasar,1,quasar,True
982,1,quasar,1,quasar,True
983,1,quasar,1,quasar,True
984,1,quasar,2,star,False
985,1,quasar,1,quasar,True
986,1,quasar,1,quasar,True
987,1,quasar,1,quasar,True
988,1,quasar,1,quasar,True
989,1,quasar,0,galaxy,False
990,1,quasar,1,quasar,True
991,1,quasar,1,quasar,True
992,1,quasar,1,quasar,True
993,1,quasar,1,quasar,True
994,1,quasar,1,quasar,True
995,1,quasar,1,quasar,True
996,1,quasar,1,quasar,True
997,1,quasar,1,quasar,True
998,1,quasar,1,quasar,True
999,1,quasar,1,quasar,True
1000,1,quasar,1,quasar,True
1001,1,quasar,1,quasar,True
1002,1,quasar,1,quasar,True
1003,1,quasar,1,quasar,True
1004,1,quasar,1,quasar,True
1005,1,quasar,1,quasar,True
1006,1,quasar,1,quasar,True
1007,1,quasar,1,quasar,True
1008,1,quasar,1,quasar,True
1009,1,quasar,1,quasar,True
1010,1,quasar,2,star,False
1011,1,quasar,1,quasar,True
1012,1,quasar,1,quasar,True
1013,1,quasar,1,quasar,True
1014,1,quasar,1,quasar,True
1015,1,quasar,1,quasar,True
1016,1,quasar,1,quasar,True
1017,1,quasar,1,quasar,True
1018,1,quasar,1,quasar,True
1019,1,quasar,1,quasar,True
1020,1,quasar,1,quasar,True
1021,1,quasar,1,quasar,True
1022,1,quasar,1,quasar,True
1023,1,quasar,1,quasar,True
1024,1,quasar,1,quasar,True
1025,1,quasar,1,quasar,True
1026,1,quasar,1,quasar,True
1027,1,quasar,1,quasar,True
1028,1,quasar,1,quasar,True
1029,1,quasar,1,quasar,True
1030,1,quasar,1,quasar,True
1031,1,quasar,1,quasar,True
1032,1,quasar,1,quasar,True
1033,1,quasar,1,quasar,True
1034,1,quasar,1,quasar,True
1035,1,quasar,1,quasar,True
1036,1,quasar,1,quasar,True
1037,1,quasar,1,quasar,True
1038,1,quasar,1,quasar,True
1039,1,quasar,1,quasar,True
1040,1,quasar,1,quasar,True
1041,1,quasar,1,quasar,True
1042,1,quasar,1,quasar,True
1043,1,quasar,1,quasar,True
1044,1,quasar,1,quasar,True
1045,1,quasar,1,quasar,True
1046,1,quasar,1,quasar,True
1047,1,quasar,1,quasar,True
1048,1,quasar,1,quasar,True
1049,1,quasar,1,quasar,True
1050,1,quasar,1,quasar,True
1051,1,quasar,1,quasar,True
1052,1,quasar,1,quasar,True
1053,1,quasar,1,quasar,True
1054,1,quasar,1,quasar,True
1055,1,quasar,1,quasar,True
1056,1,quasar,1,quasar,True
1057,1,quasar,1,quasar,True
1058,1,quasar,1,quasar,True
1059,1,quasar,1,quasar,True
1060,1,quasar,1,quasar,True
1061,1,quasar,1,quasar,True
1062,1,quasar,1,quasar,True
1063,1,quasar,1,quasar,True
1064,1,quasar,1,quasar,True
1065,1,quasar,2,star,False
1066,1,quasar,1,quasar,True
1067,1,quasar,1,quasar,True
1068,1,quasar,1,quasar,True
1069,1,quasar,1,quasar,True
1070,1,quasar,1,quasar,True
1071,1,quasar,1,quasar,True
1072,1,quasar,1,quasar,True
1073,1,quasar,1,quasar,True
1074,1,quasar,1,quasar,True
1075,1,quasar,1,quasar,True
1076,1,quasar,1,quasar,True
1077,1,quasar,1,quasar,True
1078,1,quasar,1,quasar,True
1079,1,quasar,1,quasar,True
1080,1,quasar,1,quasar,True
1081,1,quasar,1,quasar,True
1082,1,quasar,1,quasar,True
1083,1,quasar,1,quasar,True
1084,1,quasar,1,quasar,True
1085,1,quasar,1,quasar,True
1086,1,quasar,1,quasar,True
1087,1,quasar,1,quasar,True
1088,1,quasar,1,quasar,True
1089,1,quasar,2,star,False
1090,1,quasar,1,quasar,True
1091,1,quasar,1,quasar,True
1092,1,quasar,1,quasar,True
1093,1,quasar,1,quasar,True
1094,1,quasar,1,quasar,True
1095,1,quasar,1,quasar,True
1096,1,quasar,1,quasar,True
1097,1,quasar,1,quasar,True
1098,1,quasar,1,quasar,True
1099,1,quasar,1,quasar,True
1100,1,quasar,1,quasar,True
1101,1,quasar,1,quasar,True
1102,1,quasar,1,quasar,True
1103,1,quasar,1,quasar,True
1104,1,quasar,1,quasar,True
1105,1,quasar,1,quasar,True
1106,1,quasar,1,quasar,True
1107,1,quasar,1,quasar,True
1108,1,quasar,1,quasar,True
1109,1,quasar,1,quasar,True
1110,1,quasar,1,quasar,True
1111,1,quasar,1,quasar,True
1112,1,quasar,1,quasar,True
1113,1,quasar,1,quasar,True
1114,1,quasar,1,quasar,True
1115,1,quasar,1,quasar,True
1116,1,quasar,1,quasar,True
1117,1,quasar,1,quasar,True
1118,1,quasar,1,quasar,True
1119,1,quasar,1,quasar,True
1120,1,quasar,1,quasar,True
1121,1,quasar,1,quasar,True
1122,1,quasar,1,quasar,True
1123,1,quasar,1,quasar,True
1124,1,quasar,1,quasar,True
1125,1,quasar,1,quasar,True
1126,1,quasar,1,quasar,True
1127,1,quasar,1,quasar,True
1128,1,quasar,1,quasar,True
1129,1,quasar,1,quasar,True
1130,1,quasar,1,quasar,True
1131,1,quasar,2,star,False
1132,1,quasar,1,quasar,True
1133,1,quasar,1,quasar,True
1134,1,quasar,1,quasar,True
1135,1,quasar,1,quasar,True
1136,1,quasar,1,quasar,True
1137,1,quasar,1,quasar,True
1138,1,quasar,1,quasar,True
1139,1,quasar,1,quasar,True
1140,1,quasar,1,quasar,True
1141,1,quasar,1,quasar,True
1142,1,quasar,1,quasar,True
1143,1,quasar,1,quasar,True
1144,1,quasar,1,quasar,True
1145,1,quasar,1,quasar,True
1146,1,quasar,1,quasar,True
1147,1,quasar,1,quasar,True
1148,1,quasar,1,quasar,True
1149,1,quasar,1,quasar,True
1150,1,quasar,0,galaxy,False
1151,1,quasar,1,quasar,True
1152,1,quasar,0,galaxy,False
1153,1,quasar,1,quasar,True
1154,1,quasar,2,star,False
1155,1,quasar,1,quasar,True
1156,1,quasar,1,quasar,True
1157,1,quasar,1,quasar,True
1158,1,quasar,1,quasar,True
1159,1,quasar,1,quasar,True
1160,1,quasar,1,quasar,True
1161,1,quasar,1,quasar,True
1162,1,quasar,1,quasar,True
1163,1,quasar,1,quasar,True
1164,1,quasar,1,quasar,True
1165,1,quasar,1,quasar,True
1166,1,quasar,1,quasar,True
1167,1,quasar,1,quasar,True
1168,1,quasar,1,quasar,True
1169,1,quasar,1,quasar,True
1170,1,quasar,1,quasar,True
1171,1,quasar,1,quasar,True
1172,1,quasar,1,quasar,True
1173,1,quasar,1,quasar,True
1174,1,quasar,1,quasar,True
1175,1,quasar,1,quasar,True
1176,1,quasar,1,quasar,True
1177,1,quasar,1,quasar,True
1178,1,quasar,1,quasar,True
1179,1,quasar,1,quasar,True
1180,1,quasar,1,quasar,True
1181,1,quasar,1,quasar,True
1182,1,quasar,1,quasar,True
1183,1,quasar,1,quasar,True
1184,1,quasar,1,quasar,True
1185,1,quasar,1,quasar,True
1186,1,quasar,1,quasar,True
1187,1,quasar,1,quasar,True
1188,1,quasar,1,quasar,True
1189,1,quasar,1,quasar,True
1190,1,quasar,1,quasar,True
1191,1,quasar,1,quasar,True
1192,1,quasar,0,galaxy,False
1193,1,quasar,1,quasar,True
1194,1,quasar,1,quasar,True
1195,1,quasar,1,quasar,True
1196,1,quasar,1,quasar,True
1197,1,quasar,1,quasar,True
1198,1,quasar,1,quasar,True
1199,1,quasar,1,quasar,True
1200,1,quasar,1,quasar,True
1201,1,quasar,1,quasar,True
1202,1,quasar,1,quasar,True
1203,1,quasar,1,quasar,True
1204,1,quasar,1,quasar,True
1205,1,quasar,1,quasar,True
1206,1,quasar,1,quasar,True
1207,1,quasar,1,quasar,True
1208,1,quasar,1,quasar,True
1209,1,quasar,1,quasar,True
1210,1,quasar,1,quasar,True
1211,1,quasar,1,quasar,True
1212,1,quasar,1,quasar,True
1213,1,quasar,1,quasar,True
1214,1,quasar,1,quasar,True
1215,1,quasar,1,quasar,True
1216,1,quasar,1,quasar,True
1217,1,quasar,1,quasar,True
1218,1,quasar,1,quasar,True
1219,1,quasar,1,quasar,True
1220,1,quasar,2,star,False
1221,1,quasar,1,quasar,True
1222,1,quasar,1,quasar,True
1223,1,quasar,1,quasar,True
1224,1,quasar,2,star,False
1225,1,quasar,1,quasar,True
1226,1,quasar,1,quasar,True
1227,1,quasar,1,quasar,True
1228,1,quasar,1,quasar,True
1229,1,quasar,1,quasar,True
1230,1,quasar,0,galaxy,False
1231,1,quasar,1,quasar,True
1232,1,quasar,1,quasar,True
1233,1,quasar,1,quasar,True
1234,1,quasar,1,quasar,True
1235,1,quasar,1,quasar,True
1236,1,quasar,1,quasar,True
1237,1,quasar,1,quasar,True
1238,1,quasar,1,quasar,True
1239,1,quasar,1,quasar,True
1240,1,quasar,1,quasar,True
1241,1,quasar,1,quasar,True
1242,1,quasar,1,quasar,True
1243,1,quasar,1,quasar,True
1244,1,quasar,1,quasar,True
1245,1,quasar,1,quasar,True
1246,1,quasar,2,star,False
1247,1,quasar,1,quasar,True
1248,1,quasar,2,star,False
1249,1,quasar,1,quasar,True
1250,1,quasar,1,quasar,True
1251,1,quasar,1,quasar,True
1252,1,quasar,1,quasar,True
1253,1,quasar,1,quasar,True
1254,1,quasar,1,quasar,True
1255,1,quasar,1,quasar,True
1256,1,quasar,1,quasar,True
1257,1,quasar,2,star,False
1258,1,quasar,1,quasar,True
1259,1,quasar,1,quasar,True
1260,1,quasar,0,galaxy,False
1261,1,quasar,0,galaxy,False
1262,1,quasar,1,quasar,True
1263,1,quasar,1,quasar,True
1264,1,quasar,1,quasar,True
1265,1,quasar,1,quasar,True
1266,1,quasar,1,quasar,True
1267,1,quasar,1,quasar,True
1268,1,quasar,1,quasar,True
1269,1,quasar,1,quasar,True
1270,1,quasar,1,quasar,True
1271,1,quasar,1,quasar,True
1272,1,quasar,1,quasar,True
1273,1,quasar,1,quasar,True
1274,1,quasar,1,quasar,True
1275,1,quasar,1,quasar,True
1276,1,quasar,1,quasar,True
1277,1,quasar,1,quasar,True
1278,1,quasar,1,quasar,True
1279,1,quasar,1,quasar,True
1280,1,quasar,2,star,False
1281,1,quasar,1,quasar,True
1282,1,quasar,1,quasar,True
1283,1,quasar,1,quasar,True
1284,1,quasar,1,quasar,True
1285,1,quasar,1,quasar,True
1286,1,quasar,2,star,False
1287,1,quasar,1,quasar,True
1288,1,quasar,1,quasar,True
1289,1,quasar,1,quasar,True
1290,1,quasar,1,quasar,True
1291,1,quasar,1,quasar,True
1292,1,quasar,1,quasar,True
1293,1,quasar,1,quasar,True
1294,1,quasar,1,quasar,True
1295,1,quasar,1,quasar,True
1296,1,quasar,1,quasar,True
1297,1,quasar,1,quasar,True
1298,1,quasar,1,quasar,True
1299,1,quasar,1,quasar,True
1300,1,quasar,1,quasar,True
1301,1,quasar,1,quasar,True
1302,1,quasar,1,quasar,True
1303,1,quasar,1,quasar,True
1304,1,quasar,1,quasar,True
1305,1,quasar,1,quasar,True
1306,1,quasar,1,quasar,True
1307,1,quasar,1,quasar,True
1308,1,quasar,1,quasar,True
1309,1,quasar,1,quasar,True
1310,1,quasar,1,quasar,True
1311,1,quasar,1,quasar,True
1312,1,quasar,1,quasar,True
1313,1,quasar,1,quasar,True
1314,1,quasar,1,quasar,True
1315,1,quasar,1,quasar,True
1316,1,quasar,1,quasar,True
1317,1,quasar,1,quasar,True
1318,1,quasar,1,quasar,True
1319,1,quasar,1,quasar,True
1320,1,quasar,1,quasar,True
1321,1,quasar,1,quasar,True
1322,1,quasar,1,quasar,True
1323,1,quasar,1,quasar,True
1324,1,quasar,1,quasar,True
1325,1,quasar,1,quasar,True
1326,1,quasar,1,quasar,True
1327,1,quasar,1,quasar,True
1328,1,quasar,1,quasar,True
1329,1,quasar,1,quasar,True
1330,1,quasar,1,quasar,True
1331,1,quasar,1,quasar,True
1332,1,quasar,1,quasar,True
1333,1,quasar,1,quasar,True
1334,1,quasar,1,quasar,True
1335,1,quasar,1,quasar,True
1336,1,quasar,1,quasar,True
1337,1,quasar,1,quasar,True
1338,1,quasar,1,quasar,True
1339,1,quasar,0,galaxy,False
1340,1,quasar,1,quasar,True
1341,1,quasar,1,quasar,True
1342,1,quasar,1,quasar,True
1343,1,quasar,0,galaxy,False
1344,1,quasar,1,quasar,True
1345,1,quasar,1,quasar,True
1346,1,quasar,1,quasar,True
1347,1,quasar,1,quasar,True
1348,1,quasar,2,star,False
1349,1,quasar,1,quasar,True
1350,1,quasar,0,galaxy,False
1351,1,quasar,1,quasar,True
1352,1,quasar,2,star,False
1353,1,quasar,1,quasar,True
1354,1,quasar,1,quasar,True
1355,1,quasar,1,quasar,True
1356,1,quasar,1,quasar,True
1357,1,quasar,2,star,False
1358,1,quasar,1,quasar,True
1359,1,quasar,1,quasar,True
1360,1,quasar,1,quasar,True
1361,1,quasar,1,quasar,True
1362,1,quasar,2,star,False
1363,1,quasar,1,quasar,True
1364,1,quasar,1,quasar,True
1365,1,quasar,2,star,False
1366,1,quasar,0,galaxy,False
1367,1,quasar,1,quasar,True
1368,1,quasar,1,quasar,True
1369,1,quasar,1,quasar,True
1370,1,quasar,1,quasar,True
1371,1,quasar,2,star,False
1372,1,quasar,2,star,False
1373,1,quasar,1,quasar,True
1374,1,quasar,1,quasar,True
1375,1,quasar,0,galaxy,False
1376,1,quasar,1,quasar,True
1377,1,quasar,1,quasar,True
1378,1,quasar,1,quasar,True
1379,1,quasar,1,quasar,True
1380,1,quasar,1,quasar,True
1381,1,quasar,1,quasar,True
1382,1,quasar,1,quasar,True
1383,1,quasar,1,quasar,True
1384,1,quasar,1,quasar,True
1385,1,quasar,1,quasar,True
1386,1,quasar,1,quasar,True
1387,1,quasar,0,galaxy,False
1388,1,quasar,1,quasar,True
1389,1,quasar,1,quasar,True
1390,1,quasar,1,quasar,True
1391,1,quasar,1,quasar,True
1392,1,quasar,1,quasar,True
1393,1,quasar,1,quasar,True
1394,1,quasar,1,quasar,True
1395,1,quasar,0,galaxy,False
1396,1,quasar,0,galaxy,False
1397,1,quasar,1,quasar,True
1398,1,quasar,1,quasar,True
1399,1,quasar,0,galaxy,False
1400,1,quasar,2,star,False
1401,1,quasar,1,quasar,True
1402,1,quasar,1,quasar,True
1403,1,quasar,1,quasar,True
1404,1,quasar,1,quasar,True
1405,1,quasar,1,quasar,True
1406,1,quasar,1,quasar,True
1407,1,quasar,1,quasar,True
1408,1,quasar,0,galaxy,False
1409,1,quasar,1,quasar,True
1410,1,quasar,1,quasar,True
1411,1,quasar,1,quasar,True
1412,1,quasar,1,quasar,True
1413,1,quasar,1,quasar,True
1414,1,quasar,1,quasar,True
1415,1,quasar,1,quasar,True
1416,1,quasar,1,quasar,True
1417,1,quasar,1,quasar,True
1418,1,quasar,1,quasar,True
1419,1,quasar,0,galaxy,False
1420,1,quasar,1,quasar,True
1421,1,quasar,1,quasar,True
1422,1,quasar,1,quasar,True
1423,1,quasar,1,quasar,True
1424,1,quasar,1,quasar,True
1425,1,quasar,1,quasar,True
1426,1,quasar,0,galaxy,False
1427,1,quasar,1,quasar,True
1428,1,quasar,1,quasar,True
1429,1,quasar,1,quasar,True
1430,1,quasar,1,quasar,True
1431,1,quasar,1,quasar,True
1432,1,quasar,1,quasar,True
1433,1,quasar,0,galaxy,False
1434,1,quasar,1,quasar,True
1435,1,quasar,2,star,False
1436,1,quasar,1,quasar,True
1437,1,quasar,1,quasar,True
1438,1,quasar,1,quasar,True
1439,1,quasar,1,quasar,True
1440,1,quasar,2,star,False
1441,1,quasar,0,galaxy,False
1442,1,quasar,0,galaxy,False
1443,1,quasar,0,galaxy,False
1444,1,quasar,1,quasar,True
1445,1,quasar,1,quasar,True
1446,1,quasar,1,quasar,True
1447,1,quasar,2,star,False
1448,1,quasar,1,quasar,True
1449,1,quasar,1,quasar,True
1450,1,quasar,1,quasar,True
1451,1,quasar,1,quasar,True
1452,1,quasar,1,quasar,True
1453,1,quasar,0,galaxy,False
1454,1,quasar,1,quasar,True
1455,1,quasar,1,quasar,True
1456,1,quasar,1,quasar,True
1457,1,quasar,1,quasar,True
1458,1,quasar,1,quasar,True
1459,1,quasar,1,quasar,True
1460,1,quasar,1,quasar,True
1461,1,quasar,1,quasar,True
1462,1,quasar,1,quasar,True
1463,1,quasar,1,quasar,True
1464,1,quasar,1,quasar,True
1465,1,quasar,1,quasar,True
1466,1,quasar,1,quasar,True
1467,1,quasar,1,quasar,True
1468,1,quasar,1,quasar,True
1469,1,quasar,2,star,False
1470,1,quasar,2,star,False
1471,1,quasar,1,quasar,True
1472,1,quasar,1,quasar,True
1473,1,quasar,1,quasar,True
1474,1,quasar,1,quasar,True
1475,1,quasar,1,quasar,True
1476,1,quasar,2,star,False
1477,1,quasar,1,quasar,True
1478,1,quasar,1,quasar,True
1479,1,quasar,1,quasar,True
1480,1,quasar,1,quasar,True
1481,1,quasar,1,quasar,True
1482,1,quasar,1,quasar,True
1483,1,quasar,1,quasar,True
1484,1,quasar,1,quasar,True
1485,1,quasar,1,quasar,True
1486,1,quasar,1,quasar,True
1487,1,quasar,2,star,False
1488,1,quasar,1,quasar,True
1489,1,quasar,1,quasar,True
1490,1,quasar,1,quasar,True
1491,1,quasar,1,quasar,True
1492,1,quasar,1,quasar,True
1493,1,quasar,1,quasar,True
1494,1,quasar,1,quasar,True
1495,1,quasar,2,star,False
1496,1,quasar,1,quasar,True
1497,1,quasar,1,quasar,True
1498,1,quasar,1,quasar,True
1499,1,quasar,1,quasar,True
1500,1,quasar,1,quasar,True
1501,1,quasar,2,star,False
1502,1,quasar,1,quasar,True
1503,1,quasar,1,quasar,True
1504,1,quasar,1,quasar,True
1505,1,quasar,2,star,False
1506,1,quasar,1,quasar,True
1507,1,quasar,1,quasar,True
1508,1,quasar,1,quasar,True
1509,1,quasar,2,star,False
1510,1,quasar,1,quasar,True
1511,1,quasar,1,quasar,True
1512,1,quasar,2,star,False
1513,1,quasar,1,quasar,True
1514,1,quasar,1,quasar,True
1515,1,quasar,1,quasar,True
1516,1,quasar,1,quasar,True
1517,1,quasar,0,galaxy,False
1518,1,quasar,1,quasar,True
1519,1,quasar,1,quasar,True
1520,1,quasar,0,galaxy,False
1521,1,quasar,1,quasar,True
1522,1,quasar,1,quasar,True
1523,1,quasar,1,quasar,True
1524,1,quasar,1,quasar,True
1525,2,star,2,star,True
1526,2,star,1,quasar,False
1527,2,star,2,star,True
1528,2,star,1,quasar,False
1529,2,star,2,star,True
1530,2,star,2,star,True
1531,2,star,2,star,True
1532,2,star,2,star,True
1533,2,star,1,quasar,False
1534,2,star,1,quasar,False
1535,2,star,2,star,True
1536,2,star,2,star,True
1537,2,star,2,star,True
1538,2,star,2,star,True
1539,2,star,0,galaxy,False
1540,2,star,2,star,True
1541,2,star,2,star,True
1542,2,star,2,star,True
1543,2,star,2,star,True
1544,2,star,1,quasar,False
1545,2,star,2,star,True
1546,2,star,2,star,True
1547,2,star,2,star,True
1548,2,star,2,star,True
1549,2,star,1,quasar,False
1550,2,star,2,star,True
1551,2,star,2,star,True
1552,2,star,0,galaxy,False
1553,2,star,2,star,True
1554,2,star,1,quasar,False
1555,2,star,2,star,True
1556,2,star,1,quasar,False
1557,2,star,2,star,True
1558,2,star,2,star,True
1559,2,star,2,star,True
1560,2,star,2,star,True
1561,2,star,1,quasar,False
1562,2,star,2,star,True
1563,2,star,2,star,True
1564,2,star,1,quasar,False
1565,2,star,2,star,True
1566,2,star,2,star,True
1567,2,star,2,star,True
1568,2,star,2,star,True
1569,2,star,1,quasar,False
1570,2,star,2,star,True
1571,2,star,1,quasar,False
1572,2,star,1,quasar,False
1573,2,star,1,quasar,False
1574,2,star,2,star,True
1575,2,star,2,star,True
1576,2,star,1,quasar,False
1577,2,star,2,star,True
1578,2,star,2,star,True
1579,2,star,2,star,True
1580,2,star,2,star,True
1581,2,star,1,quasar,False
1582,2,star,2,star,True
1583,2,star,2,star,True
1584,2,star,2,star,True
1585,2,star,1,quasar,False
1586,2,star,2,star,True
1587,2,star,2,star,True
1588,2,star,2,star,True
1589,2,star,2,star,True
1590,2,star,1,quasar,False
1591,2,star,2,star,True
1592,2,star,1,quasar,False
1593,2,star,1,quasar,False
1594,2,star,2,star,True
1595,2,star,1,quasar,False
1596,2,star,1,quasar,False
1597,2,star,2,star,True
1598,2,star,1,quasar,False
1599,2,star,1,quasar,False
1600,2,star,2,star,True
1601,2,star,2,star,True
1602,2,star,2,star,True
1603,2,star,2,star,True
1604,2,star,2,star,True
1605,2,star,1,quasar,False
1606,2,star,2,star,True
1607,2,star,2,star,True
1608,2,star,2,star,True
1609,2,star,2,star,True
1610,2,star,2,star,True
1611,2,star,2,star,True
1612,2,star,2,star,True
1613,2,star,2,star,True
1614,2,star,2,star,True
1615,2,star,2,star,True
1616,2,star,2,star,True
1617,2,star,2,star,True
1618,2,star,2,star,True
1619,2,star,1,quasar,False
1620,2,star,2,star,True
1621,2,star,0,galaxy,False
1622,2,star,2,star,True
1623,2,star,1,quasar,False
1624,2,star,1,quasar,False
1625,2,star,2,star,True
1626,2,star,2,star,True
1627,2,star,2,star,True
1628,2,star,1,quasar,False
1629,2,star,2,star,True
